Man,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W47,W48,W49,W50,W51,W52,W53,W54,W55,W56,W57,W58,W59,W60,W61,W62,W63,W64,W65,W66,W67,W68,W69,W70,W71,W72,W73,W74,W75,W76,W77,W78,W79,W80,W81,W82,W83,W84,W85,W86,W87,W88,W89,W90,W91,W92,W93,W94,W95,W96,W97,W98,W99,W100
M28,0.3800341950704089,0.34858993570141444,0.3523115057227017,0.411918623085694,0.34097201227151375,0.2922628427865581,0.4157444498424064,0.42054334611570765,0.2455443011927966,0.38350298975394176,0.3073886383905838,0.32257438825786566,0.360759142041684,0.20757349823442983,0.2119409347248384,0.29990794254924275,0.26581888475381854,0.36622837891883314,0.28743624213457736,0.1884751719733139,0.4533457874994378,0.30747377729739483,0.27804888047864645,0.24638500903974295,0.3012626570204686,0.3683866297787063,0.2681334895610322,0.37087786460573374,0.23760497167602232,0.2563053010163787,0.29692541338935885,0.48259896688965503,0.3414305494125867,0.2624231858243719,0.4046872226526142,0.25008022752923137,0.3582548278741889,0.19417909195045238,0.1935667841009241,0.3573467046152096,0.39832568255033707,0.28433428404773253,0.31534800217467374,0.31966965035419515,0.16602030185582323,0.2879868790874549,0.3075988973522414,0.4224358262871241,0.3684506461301722,0.18815086900161457,0.3669726391569106,0.3133156573370074,0.30579618501715666,0.3887324674907772,0.420459328619443,0.33033148223159686,0.20084749038838168,0.3190561308733774,0.3675158520672597,0.4162635346357515,0.27557681911189963,0.32840443600740093,0.25874419024052986,0.2645415315337326,0.3635362418858245,0.4673210812624127,0.3184681590372591,0.4393002044809746,0.26626601172671094,0.30832271972724634,0.36979571453754606,0.45882279763332123,0.30576699471767427,0.4608359449169213,0.1442364568880352,0.29133980406598536,0.3490379380915472,0.3198282641520255,0.27951566959041974,0.1920682118755489,0.29324785406635273,0.33252448621261493,0.45427229033601024,0.303238383126419,0.2531515346751103,0.3044878039982082,0.4322986399602859,0.36732576461996086,0.30236902711449076,0.3812866504005039,0.330558037415684,0.4157414560630125,0.28933299152366837,0.2541281465181846,0.3127840653094916,0.23171921635997386,0.36485684849233857,0.36220375786639075,0.24684384381755595,0.3409375522431274
M29,0.39419586135836904,0.34380423751383954,0.3838373833590589,0.44948343370696286,0.3361945208480009,0.30257624138010575,0.45369686369660756,0.41568013275379895,0.31751954408054756,0.3978341720088209,0.3180002007068629,0.31781671653469135,0.3739788588775499,0.2029397165949553,0.2178880786326385,0.3101539319491448,0.2743989814962553,0.37971537100795655,0.28271642462160423,0.24269700498759095,0.4710901061524918,0.30317338975184266,0.3601358444793511,0.24170941588627745,0.32715359223012586,0.32722164420945926,0.26343446684044275,0.4038216752426321,0.3071103999203821,0.3316281408121129,0.3070256500536487,0.5017728544397473,0.3537057003782785,0.27083733870448556,0.4410563364502851,0.2578911943747333,0.37135216178563796,0.1992582352335807,0.22443529194907863,0.3703996595978457,0.4340502942137321,0.36837654940502573,0.3110391317523463,0.33088137145981955,0.21369775440488617,0.29765029996318865,0.3341317715187325,0.43866961103997043,0.3820462378365837,0.20304525818866534,0.3995208024983225,0.3242168661845212,0.30105658839760463,0.4033192082482249,0.43659652422712,0.4286828341924188,0.2593591953820777,0.3302378699946232,0.38106576147365,0.4321956866651749,0.2850747911105346,0.34004301594178893,0.2669785548798905,0.25984637841780933,0.37733268870395503,0.46240747439901514,0.31415592728012126,0.4344167844167321,0.34512850599159617,0.3035804012800924,0.383457038174628,0.4768347714096601,0.3167403255300102,0.47894629886258827,0.14687496160777927,0.3780024052988519,0.37976909597069863,0.3476001233561935,0.36205893121920124,0.19704419890136218,0.31878985846782854,0.3448054245534757,0.47206188610648503,0.31364712728877114,0.26155360907196895,0.3149576059072687,0.42742276265866314,0.39990970390728264,0.32837205120128027,0.3955095227256249,0.3262327812720051,0.43164809471901955,0.2990621953505493,0.3287737039251221,0.32365929587210474,0.23863290191732564,0.37827681548265457,0.3942687749695594,0.31966437262338276,0.33616009794329066
M30,0.6016326598636639,0.37581364502410397,0.6016326598636639,0.6016326598636639,0.366159918583279,0.6016326598636639,0.6016326598636639,0.4669957823894617,0.5993203040830417,0.6016326598636639,0.34307850870532297,0.34284573972296156,0.6016326598636639,0.19711217558918526,0.3601262433445521,0.5552078184018235,0.4796096225392971,0.6016326598636639,0.2983173254597617,0.43320983998463747,0.6016326598636639,0.3670032887406992,0.6016326598636639,0.24629561928185753,0.5582121246677267,0.40090077943986213,0.2738561327719322,0.6016326598636639,0.5762113881297332,0.6016326598636639,0.5485935603912997,0.6016326598636639,0.6016326598636639,0.47207909135538934,0.6016326598636639,0.44470651378757287,0.6016326598636639,0.32073638173571434,0.44802993738394464,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.37809053487633887,0.5990327157099956,0.4215433054982126,0.528770863297866,0.5722637989764752,0.6016326598636639,0.6016326598636639,0.3537295729967802,0.6016326598636639,0.5849416718476169,0.3215837533371945,0.45131464878455513,0.4935304262243763,0.6016326598636639,0.5341778619370011,0.5976721334916582,0.6016326598636639,0.48794750063080666,0.34149220309442635,0.6016326598636639,0.46392030238581,0.2693042649956861,0.4715353723859423,0.5262743328741223,0.3824838494763714,0.4907651968780429,0.6016326598636639,0.32478547558590076,0.4261173957419531,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.20998022267736433,0.6016326598636639,0.6016326598636639,0.5993844683758169,0.6016326598636639,0.31605515157961783,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.5625936282582541,0.5138960888678813,0.5653644283298516,0.4818925442237493,0.6016326598636639,0.5606656856774288,0.6016326598636639,0.39950691643478725,0.48725282261827113,0.5317560931102168,0.6016326598636639,0.5837627774805074,0.4039878958974098,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.3661162495059712
M31,0.36652646002333783,0.3207221092480098,0.396287892089288,0.46258803590391134,0.31380512374783376,0.3138063080486261,0.46684344826742463,0.38605496551831303,0.29683017590299676,0.3698335663348365,0.29726707717814044,0.2971002960200297,0.3481498608465751,0.19268083104126346,0.20626840703212868,0.2901350735029893,0.2576349838541335,0.35336416421291916,0.2651952697390005,0.22881891599424234,0.4364208331838548,0.3144094063723638,0.33556700998947087,0.22792122955020122,0.3059979737495414,0.33869727625304663,0.24766859585033466,0.3756867731899279,0.2873686016569638,0.3096544324825041,0.2872915667783897,0.46431045566628476,0.32972221767140364,0.2543975661381663,0.4095318718955729,0.24262994106822372,0.3457622784310994,0.1893344839545037,0.23488676669569028,0.3448964848528152,0.40316360686129027,0.3430575433411273,0.3223535221733652,0.30897564337528577,0.22404224094551908,0.2787696777932314,0.3123409122683438,0.406951655230286,0.3554828465192962,0.2136943645910839,0.371777419436451,0.3029178243552915,0.28186588343989405,0.3748192862771067,0.40506728659282215,0.39787399916483573,0.2701586498920841,0.3083907214262089,0.35459162532362115,0.4010670680641537,0.2961304743360485,0.31730328089745957,0.25089005686612476,0.2444071399141208,0.38930762431021865,0.42852860268705123,0.32550137327235906,0.40308597384167943,0.3567825609751634,0.284159947447782,0.3567652182435555,0.4416425474778414,0.32811152231763774,0.4435618574096675,0.14171978816063763,0.3899840139227144,0.35382375918144743,0.32458320701621535,0.3373150334283511,0.18732199677800113,0.3305922374045339,0.3564562603721918,0.4373041496260171,0.29331027470620186,0.2723749285936589,0.29450145724301435,0.3967286350322525,0.37213091819664157,0.30710551341312314,0.36772053557548573,0.3376985603422081,0.40056932475544776,0.2800530448817829,0.30705984198387,0.3024110110354702,0.22512477819086754,0.35205656392414875,0.3670034968505993,0.3310647044479244,0.3137738344445377
M32,0.3914356123317245,0.3585766868086739,0.4033080715910741,0.47214394817683514,0.35065904518745034,0.33396228649228543,0.4765621141629505,0.4333610190912848,0.2523644883478137,0.3950408826412182,0.31593190210703015,0.33153758840694036,0.37140220512884964,0.21201212432135996,0.2167289213803047,0.30815688713160566,0.2727266356578308,0.37708662266511395,0.2950169734652901,0.19305004170719597,0.4676315626947772,0.35135074726761795,0.2861479218782499,0.2523506281357409,0.3095649012421375,0.3791522584104794,0.27495477691175096,0.3819190368696719,0.24411279529719979,0.2635488669876345,0.30505701388791817,0.4980356738445423,0.35131315187332096,0.26919733696845277,0.4170585841389618,0.2563687595712258,0.36879936168107325,0.19826825990028518,0.1983419772945845,0.3678555093860667,0.41044675676207143,0.29268061722006056,0.3604441105410016,0.3286960959675478,0.18888417508926855,0.295766803521179,0.31615043345896277,0.43550548560079827,0.37939632235268445,0.21373102392480814,0.3778601649423826,0.32209211260688747,0.3140992665951766,0.4004761079972402,0.4334512249690283,0.3404875207878712,0.2291035340805264,0.3280584382880696,0.37842474992249464,0.4290903524313809,0.3146928247704375,0.33777454143588054,0.26537359565272983,0.27122149754233543,0.41627069396596805,0.48197916892597636,0.36404735025838625,0.45285584387428574,0.3046505737711931,0.3167252048265264,0.38079431088638577,0.47332405931737226,0.3495572385189843,0.4754164115008718,0.14636069090429135,0.33360645272256945,0.35921984426628284,0.32886095023773815,0.2876724200735652,0.19607432974434963,0.3350998035857328,0.38045749781308386,0.46859451769012855,0.3116183599559926,0.28879551283550703,0.31291693781489777,0.4455788110748882,0.37822718370930614,0.3107148001595412,0.39273734403611,0.37800906175881205,0.4285477332944068,0.2971658771598004,0.26128605491957463,0.3215396057195054,0.2372853561241847,0.37566113099543336,0.37290365765533223,0.2822213402774665,0.35062322936998624
M33,0.4003396023273967,0.33302618565531267,0.39274778780666547,0.4592616845018177,0.32573993536751084,0.34202824203708365,0.4635308163928946,0.4018468507832501,0.30785877620985214,0.40399744207984406,0.30831900155536945,0.3081433167485626,0.38001408247645097,0.1981493957356752,0.22308546482269231,0.31584656701518277,0.27989969725101876,0.38578138607610146,0.27453503364365245,0.23621672027792684,0.4776465869048205,0.32637647775245343,0.34866358467792274,0.23527111064623338,0.30216677311301365,0.3519609608923581,0.2560726944263373,0.3720802505218616,0.29789209374803965,0.3213676585388526,0.3127014936628603,0.5084940288035819,0.3596321051823761,0.27631893688188014,0.4060344664469253,0.2633033024515416,0.3773732862488831,0.20435562333472615,0.24260850451957927,0.376415671382663,0.3996456700092893,0.356554001795019,0.3347446919174108,0.3366852637326214,0.231185041384338,0.30327582017075866,0.3085301613820187,0.44505207060042606,0.3881247641332649,0.20956557542449206,0.36815829294013136,0.32998498586510255,0.2920956117123614,0.39001135234208584,0.42187414878718504,0.41429684613257156,0.2797633849345371,0.3360383081902571,0.38713902493690794,0.4176603777152292,0.3071217209213276,0.345896084523797,0.272439440537072,0.2526371249498238,0.4052731534779775,0.4465879523855064,0.338060591737559,0.4197870632203769,0.3710117325049556,0.29451214483033367,0.370993463927818,0.48342208739419285,0.3578505883700492,0.48554494874324916,0.15169117572688232,0.4059856522982494,0.3501467497549448,0.3208119255128519,0.3505049267313796,0.20212970287673956,0.3268403291254321,0.35028127159774486,0.47862358301313973,0.3193585125316444,0.2962028791685908,0.32067602531326383,0.41309033648462445,0.3685129313868129,0.30327788350479845,0.4016603149415892,0.35090892831362935,0.41713606227084693,0.3046952940888375,0.31863455525752865,0.3294244227220713,0.2439416386237941,0.38433510891835004,0.36336897914024247,0.34392092256781276,0.3257069756778974
M34,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.5158613828410736,0.6016326598636639,0.6016326598636639,0.42920615751997904,0.6016326598636639,0.5374514852878213,0.5639457671649926,0.6016326598636639,0.3271019346451759,0.3408773549762731,0.5220450247585402,0.45183875858431777,0.6016326598636639,0.49157890814516264,0.3116725342570944,0.6016326598636639,0.6016326598636639,0.4961491970993776,0.4070340722411663,0.5248350533163173,0.6016326598636639,0.45182497322545456,0.6016326598636639,0.41285514293211517,0.4513683898248149,0.5159025189337152,0.6016326598636639,0.6016326598636639,0.4448453314171916,0.6016326598636639,0.4194250625248587,0.6016326598636639,0.3042969170818993,0.3221586872752303,0.6016326598636639,0.6016326598636639,0.5090939583958572,0.5591025346368178,0.5627441759799601,0.27307595319150346,0.49749364643941235,0.5378845127043089,0.6016326598636639,0.6016326598636639,0.3014432259259084,0.6016326598636639,0.549658155013616,0.5293911306094311,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.34480239640651156,0.5614806352792505,0.6016326598636639,0.6016326598636639,0.481496589700628,0.5807334290189825,0.4372684560232442,0.4444273513004191,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.47953155640163697,0.534594517849391,0.6016326598636639,0.6016326598636639,0.5436731249731876,0.6016326598636639,0.20144027752101482,0.5311709226033207,0.6016326598636639,0.5630708404063051,0.4991700428916139,0.29994956875417794,0.5178900092850451,0.5987800622585138,0.6016326598636639,0.5289040526331694,0.4353118139978155,0.5314772294811444,0.6016326598636639,0.6016326598636639,0.5271136177100375,0.6016326598636639,0.5904275360216611,0.6016326598636639,0.5002659591435177,0.4468845496107524,0.5485633435464339,0.38161063992882577,0.6016326598636639,0.6016326598636639,0.4395316861179354,0.6016326598636639
M35,0.47155422287702625,0.3896052749713546,0.4632447284879619,0.5452593903096244,0.38062099675291106,0.3996536617583494,0.5505234242290846,0.4744642872568438,0.35857271369988125,0.4760645057682806,0.35914019249679113,0.35892356513418894,0.4464919318408389,0.22329605445538478,0.25299180410058486,0.36737046486962494,0.3230463384277872,0.4536032796621231,0.31748302247753235,0.2702347981452549,0.5668772532751538,0.38140588248401613,0.408886899659316,0.26906881843256275,0.3515542148256588,0.41295271460269795,0.2947181179601388,0.43776071438984737,0.34628334061840566,0.3752297804310558,0.36349244628687305,0.6016326598636639,0.4213600262077685,0.3186310979242081,0.47962780795793136,0.30258222830090115,0.44323570990369165,0.22989705710885058,0.2781161590196413,0.4420549271904431,0.4717501311818788,0.41861614307526634,0.39172427140559385,0.3930655263380278,0.2640305090664741,0.3518701618875818,0.35940056217340677,0.5266867312223326,0.45649277145899414,0.23737272358762476,0.4329247621944928,0.38480377878271144,0.3391360144575232,0.4598705790188231,0.4991588571829221,0.4898156981497541,0.32392981757318057,0.3922678007098954,0.45527731016668543,0.4939630856730331,0.357663890984092,0.40442288757864897,0.31384750236648445,0.29048190443512933,0.47868907441815883,0.5296321018002539,0.39581292679787056,0.4965853856911049,0.4364431830443521,0.3421157097738223,0.43642065705729755,0.5739987082345238,0.41916333489734575,0.576616292894089,0.16495939633131285,0.47956761789097263,0.41071570970145166,0.3745445363173413,0.41115735821483285,0.2271523958775233,0.3819778323378145,0.4578203283722871,0.5680819339419942,0.37170085352793514,0.3431489037265087,0.3733254067506321,0.48832801684287663,0.43336204753964175,0.3529242645078542,0.47318272163891734,0.41165551055276445,0.49331658086733865,0.3536204378320131,0.3718597396955264,0.3841125789148686,0.27870841560856546,0.4518199541033001,0.4270193203068227,0.40303898142836636,0.3805803559555484
M36,0.38689532450663217,0.2901103936885056,0.3794389974386427,0.4430265765997431,0.315379194403518,0.3311494063950268,0.44710788555262576,0.38813774185241845,0.268456254509817,0.3513530119263526,0.29872470469715007,0.2687010743209528,0.3674640377119926,0.17406186723115202,0.21743958577775901,0.2755076484410907,0.2717542430375956,0.3729776054385937,0.2664270820844164,0.22979460518067613,0.4147210290394169,0.3159877317363621,0.33729430444237035,0.22889059819419036,0.29284314711996506,0.34044661067425924,0.22389930378792033,0.3596807404658822,0.288756534757523,0.28007935059106526,0.30311290535629715,0.4902914341451625,0.34797877735223987,0.26833102030155453,0.3921411209316902,0.23029921464382652,0.3649394248489329,0.1995337745493257,0.23590517916057002,0.3640239408051893,0.3860334033056389,0.31035382026619385,0.2915890033109844,0.2934373459731222,0.22498429792374708,0.29410191984641665,0.29892657442452814,0.4296406417571048,0.33769609669482803,0.20431599293113614,0.3559313316868755,0.319636000276256,0.28321507231714166,0.37682295304237623,0.40728392724349305,0.40003999242208044,0.27142540902224266,0.32542300316833694,0.3742755141888416,0.4032555434783259,0.2678220892082715,0.3348470809040664,0.26462220465267866,0.22094332614692808,0.3914133023691841,0.3878193894229448,0.2944420167037088,0.40528866421893045,0.32279330926800837,0.2855252886564241,0.3586417676795381,0.41969029262987384,0.3116480754665248,0.4683520121970091,0.13426769692394702,0.35288500895086455,0.33871221681001246,0.2796011956853214,0.33905463558224463,0.19740578475529436,0.3164311756986583,0.3047602046074983,0.41556164037656795,0.3094770448117832,0.28734015699348303,0.31073659285301375,0.3589979074804405,0.32064333084812435,0.2939053735644351,0.3881579316019424,0.3054967765921186,0.40275429559658105,0.2954589431846618,0.2777277776581509,0.3191000994344264,0.23737818009367262,0.3715949580847797,0.3513527265305191,0.3327602985075933,0.28381291631514083
M37,0.6016326598636639,0.3823287620292012,0.6016326598636639,0.6016326598636639,0.4136855589989773,0.6016326598636639,0.6016326598636639,0.5298806845147681,0.6016326598636639,0.6016326598636639,0.38708840183071513,0.34813815984782076,0.6016326598636639,0.19699970351404883,0.40123441698612905,0.5634276364394503,0.5389174368814073,0.6016326598636639,0.33550922048457976,0.48476276310968847,0.6016326598636639,0.41465739082149305,0.6016326598636639,0.27556359746194503,0.6016326598636639,0.45371812812057777,0.2765899014927258,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.5302398594492685,0.6016326598636639,0.4488281157213878,0.6016326598636639,0.3558447139486675,0.501840249357822,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.3846900960125856,0.6016326598636639,0.4713191886926534,0.5955668900108372,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.3938634094310083,0.6016326598636639,0.6016326598636639,0.36231957748929294,0.5118110095134787,0.5604570702820477,0.6016326598636639,0.6011101770256954,0.6016326598636639,0.6016326598636639,0.5540237566215722,0.3467344239422044,0.6016326598636639,0.5208383283610905,0.27186921636280087,0.5351117422904534,0.5383696592359334,0.3892463476268536,0.557270642766588,0.6016326598636639,0.3660089842589934,0.48277572514713635,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.20539641547982163,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.3504504414644109,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.5784263983576564,0.6016326598636639,0.4923418614131088,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.4069007574222503,0.5532232656473018,0.5990068283387946,0.6016326598636639,0.6016326598636639,0.4517770516335134,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.37227171444527457
M38,0.6016326598636639,0.3736760603185162,0.6016326598636639,0.6016326598636639,0.3639239826479883,0.6016326598636639,0.6016326598636639,0.5175412805171212,0.5949850302825601,0.6016326598636639,0.37845269066930853,0.34037228119217516,0.6016326598636639,0.19315399762601942,0.3931680871513768,0.5509203256802254,0.47455194272238527,0.6016326598636639,0.3282113508427565,0.4746469431878883,0.6016326598636639,0.36477594497886445,0.6016326598636639,0.26982057497558143,0.6016326598636639,0.3990187800292007,0.27067981480940656,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.518827434684835,0.6016326598636639,0.43929324448019486,0.6016326598636639,0.34895568525946025,0.4421533319849044,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.3383785322135777,0.5951917067963124,0.41539685685960864,0.5824600371543823,0.5681500709325474,0.6016326598636639,0.6016326598636639,0.34738943943068873,0.6016326598636639,0.6016326598636639,0.35432631083224647,0.4999402899895128,0.5473245874233048,0.6016326598636639,0.529178923247091,0.6016326598636639,0.6016326598636639,0.5410581386470493,0.30510445937724195,0.6016326598636639,0.509669756994659,0.2660815730452518,0.4703729913649676,0.52566962707936,0.3423727981507662,0.5442208082732916,0.6016326598636639,0.357920023148675,0.4716581119723683,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.2021755846569988,0.6016326598636639,0.6016326598636639,0.5955470430842146,0.6016326598636639,0.3437013273979069,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.5091877162481703,0.6016326598636639,0.4808356810660306,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.35784964483458387,0.5402784105083548,0.5858107516482299,0.6016326598636639,0.6016326598636639,0.3981597892558837,0.6016326598636639,0.6016326598636639,0.6016326598636639,0.3274918818069164
M39,0.3995425536440486,0.33239294084832877,0.3527628943896394,0.41246926243839693,0.2926131257145981,0.3072449578364596,0.4163014595070121,0.40103410149549606,0.27656205784980714,0.4031908526775232,0.30775020033149986,0.2768174763859801,0.37927004871064907,0.19786794915815428,0.22275074692121039,0.31526990095098284,0.25147511205022,0.3465200785417888,0.2740543509174329,0.2122523846570626,0.4766478989304154,0.29318451960072395,0.34798955294760797,0.23489283974787897,0.30161401870546106,0.31615049577393634,0.25564016689607294,0.37134514125857226,0.2973504889580975,0.32076482259020644,0.3121330308724598,0.5074148816526949,0.32304711023252264,0.2482608334239946,0.36468971516630794,0.2628636846330385,0.3766361404542272,0.18366278251822535,0.21798998599125358,0.3756810233284607,0.39883866204663254,0.3202734505882384,0.3006962682678289,0.3360542442350854,0.20773568533781075,0.3027319423015145,0.27716472845224643,0.44413839868499533,0.3486236177976475,0.18832891689162787,0.3674334132925833,0.32937144265753526,0.291569125847762,0.3892294735057927,0.42100916243193476,0.4134516236051791,0.25134215862113846,0.335408976142537,0.3863764072313184,0.41680638211089577,0.2759004383008785,0.34524104050396787,0.27197599299067765,0.25221355839245746,0.36400632064902944,0.4456585051815484,0.3036727941505623,0.41892752059645777,0.3332514692250599,0.29397935593855773,0.33323507039046285,0.48240833522047183,0.32144792714798104,0.48452565952446336,0.15154267507236063,0.36464589702195543,0.3145219645455675,0.3202105390789423,0.314843483016807,0.20184964374904685,0.29360089696201297,0.3495900742812834,0.47762234674631665,0.31877268628343214,0.2661097046436705,0.3200867626052712,0.412248260888281,0.36778712673817515,0.30272223099543905,0.4008598214523589,0.31520613606166825,0.41628343423498193,0.30414771381526234,0.3180388480438997,0.3288123416276024,0.21919726953325383,0.3452218241833502,0.36265659142786083,0.3089333349822366,0.29258353936563025
M40,0.4751081549378386,0.22210318264003445,0.4902788528518964,0.520413964875677,0.24100005187637422,0.3615015625841982,0.5254949673908941,0.3013869468422329,0.35722933839686466,0.43174349139220314,0.22717744331873715,0.20433424187267074,0.44950934998723097,0.12578721119977743,0.2518669229326472,0.33182470130966674,0.3234211299107059,0.4567729319778053,0.2003716148250903,0.29744403167053374,0.5152246075595375,0.24150511528527566,0.45358036523723694,0.16921772583825107,0.3704932812358193,0.26180507735423764,0.16715043452188746,0.46294781912557276,0.38308240617180517,0.37411113080450425,0.36473307639640434,0.6016326598636639,0.4238394401849261,0.3189113713934998,0.507849338247598,0.27226704611526775,0.4461834213989561,0.22827778166972723,0.30631924363634716,0.4449773614133843,0.4994007065358734,0.4180828323833503,0.20099733639188258,0.3554453104230314,0.29045737269767624,0.3528619912275201,0.3789083128381451,0.531420896878766,0.4137518517785456,0.22323257281946107,0.4577613688261317,0.38650062522148193,0.21430502386659753,0.2919960919201667,0.3172775703737111,0.5447144031513619,0.35791007129575353,0.3941244310892358,0.45848279881742426,0.3139341613057915,0.18324424515635498,0.4065397245459128,0.3140253723654001,0.16469708274966596,0.30410554054449385,0.3031980239956706,0.22569826903499687,0.3156215760896287,0.4361503825023369,0.2162224177168065,0.2769063826096339,0.5217711225044642,0.37943615144332304,0.5824193115352364,0.14575498763954345,0.43187096028066935,0.4339426579911731,0.3556348969990255,0.45613713192524563,0.22547436487854908,0.40312192886959297,0.3734750073330875,0.5163320301346054,0.37311720279632943,0.3439540351964115,0.3747765331831505,0.2792772632899303,0.41240731279872656,0.3719626288011854,0.47677151532686934,0.21138597863950304,0.31351814416075363,0.3546497357097201,0.3706956237995393,0.3857946286877554,0.2781340555356804,0.454951430380931,0.4514279148114168,0.4022955143959014,0.21687651006301067
M41,0.37564179023721306,0.28206368580643265,0.36829887295685465,0.4294369776953281,0.3067067350085784,0.2898389482121303,0.4333610694365664,0.376662530672385,0.2612436916095465,0.3411035961717024,0.29069379742757595,0.2614790806501853,0.3569590213234259,0.17048549618358352,0.21271370208506848,0.2681798925511967,0.26493608966760446,0.36226019940881243,0.2596403203153514,0.22441897301265867,0.4020305966714782,0.30729183070939814,0.3277776471361811,0.22354978952504626,0.28503880492867495,0.33080852252278276,0.2184031312988499,0.3493017291720621,0.28110961407195856,0.2724190512470056,0.29508677643053205,0.47505495022897265,0.3382243579748995,0.2616447338251535,0.3805116944978583,0.22471294512177914,0.3545316597587594,0.19549764547851367,0.23029415991116364,0.35365144132473175,0.3746392539228131,0.30152730984591214,0.2551368037551264,0.28541891533055547,0.21979396490921643,0.2864229055430402,0.2908878908763091,0.4167405035019162,0.32797276268433195,0.1999218293117352,0.34569675238787756,0.3109733807194112,0.2757816158126444,0.365783601917927,0.3950711806512764,0.3881062914123237,0.2644461053424514,0.316537460899937,0.36350811106326614,0.3911979753522104,0.2606339551619745,0.32559851117535016,0.25807878647209914,0.2155610216761246,0.37981191243205004,0.37600880675479587,0.28622844919395096,0.393152777696079,0.31348761391031466,0.27800283968030787,0.34830277893885697,0.40680843790831367,0.30292814436270515,0.45396066271773605,0.13238068360136807,0.3081781287445551,0.3291409397160614,0.2719593154763684,0.32947016808168467,0.1934516285578148,0.30771819264627615,0.29597708813643037,0.4028388265907978,0.3012057611400142,0.2799216143950943,0.30241678978875064,0.34829756495308245,0.311420455393597,0.28606011305952,0.37685576010137545,0.2968573656715535,0.39071603617637835,0.2877276546163772,0.2701580638942959,0.31045812345959,0.2318842363891954,0.360930813389576,0.3412945209254054,0.32341829687654994,0.27600879527088484
M42,0.3716672522788641,0.3102463766529437,0.3643643892156962,0.42463738537248685,0.30364378445169465,0.31882716066938505,0.42850595093320026,0.3726097005726845,0.28744038800766897,0.3749818823380812,0.2878574310897899,0.28769823052852966,0.3532488458896604,0.18802487641930785,0.21104460829873836,0.29510207348638745,0.2625280453389428,0.35847501192365433,0.25724336291338024,0.22252040020962674,0.44172063684726137,0.30422060100624304,0.32441654165638234,0.22166351573091242,0.2822824571416941,0.32740452993815505,0.24051331767500367,0.34563605638253503,0.2784088646183535,0.2996817518903194,0.2922520977144648,0.46967370890274923,0.33477927937570356,0.2592832624185158,0.376404398453033,0.24748886571381687,0.35085583166581225,0.19407216013207182,0.22831245279072637,0.3499880683859685,0.37061505333471845,0.33156661260702747,0.3118036380145143,0.31398550611580145,0.21796083630367402,0.2837108212235023,0.28804877810225604,0.4121844157933173,0.3605985142840808,0.19836989285494,0.3420820902792688,0.3079139054094211,0.27315625791782316,0.3618847094429739,0.3907578668296473,0.3838915312746347,0.2619811457365118,0.31339925345498887,0.3597052655383949,0.3869394676642876,0.2867724895266013,0.3223320892169518,0.2557677734771206,0.23740010260051564,0.37571451835381375,0.4131528107934381,0.3148084118594763,0.38886660941431844,0.31020101624752594,0.275346051307915,0.34465124136701636,0.44695423066893936,0.29984842768556325,0.44887790707778824,0.1463491397410799,0.37636016446372056,0.3257605435481517,0.2991781624720982,0.32608511330870943,0.1920550944980368,0.30464092989103225,0.32541672840956287,0.44260596285592707,0.29828449834997206,0.27730152381314704,0.2994783908561806,0.3827982266422638,0.3424034535250857,0.2832893136889921,0.37286404438208864,0.3264512080201031,0.3864643479624749,0.28499710800355893,0.29720509164702685,0.3074059390769054,0.22994387816290776,0.3571644368122556,0.3377421507087849,0.32011887651663345,0.3036139173210031
